frame,_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight,joy_raw,sadness_raw,anger_raw,surprise_raw,joy,sadness,anger,surprise
2391,9.995393384087947e-07,0.002922354731708765,0.0022465523798018694,0.40950652956962585,0.18453817069530487,0.28850477933883667,2.814568688336294e-05,1.5403488760057371e-06,4.23937478899461e-07,0.05097144842147827,0.008938859216868877,0.07918812334537506,0.05711657926440239,0.024749908596277237,0.2940695881843567,0.27950501441955566,0.007101322058588266,0.12046720087528229,0.16444985568523407,0.296779990196228,0.4999747574329376,0.009602860547602177,0.050104569643735886,7.27692895452492e-05,0.0005423905095085502,0.38561221957206726,0.03375842049717903,0.00818107184022665,0.0053181820549070835,0.002476206049323082,8.618774882052094e-05,8.683849591761827e-05,0.014304864220321178,0.00012706215784419328,0.00728888064622879,0.018712254241108894,0.02132769487798214,0.0022494401782751083,0.19279155135154724,0.009438461624085903,0.005998666863888502,0.006253292318433523,0.004393547773361206,0.01130609679967165,6.159659096738324e-05,3.0468154363916256e-05,0.00025608722353354096,0.0003406134492252022,0.0005738793988712132,0.00042598036816343665,1.8275665070177638e-06,5.248907086752297e-07,4.6032372665649746e-05,0.13655985193812134,0.20048091368516907,0.39755937457084656,0.018409559323478344,48.87313745471428,28.62046770560192,58.18450171267304
2394,8.802148272479826e-07,0.003364869160577655,0.0025267177261412144,0.379284143447876,0.17299258708953857,0.2823184132575989,3.3339354558847845e-05,9.534851415082812e-07,4.4979893232266477e-07,0.07159331440925598,0.009167898446321487,0.09234676510095596,0.05793873593211174,0.027907392010092735,0.3320968747138977,0.28837621212005615,0.005977767985314131,0.10831465572118759,0.17149946093559265,0.3320809006690979,0.5386598110198975,0.00782616063952446,0.0512668639421463,9.585063526174054e-05,0.0006040111766196787,0.44028469920158386,0.04333276301622391,0.011651819571852684,0.010225927457213402,0.007633164059370756,4.493202141020447e-05,5.259833051241003e-05,0.01034949254244566,0.00011668833758449182,0.012919178232550621,0.02415291592478752,0.030600382015109062,0.006383419502526522,0.10733477771282196,0.007836484350264072,0.007878581993281841,0.010038593783974648,0.0029927564319223166,0.0028106728568673134,6.214228778844699e-05,4.139445081818849e-05,0.00013374279660638422,0.00036224370705895126,0.00019780456204898655,0.00011871198512380943,1.3651110748469364e-06,4.5635223955287074e-07,5.176836930331774e-05,0.1264605579332662,0.21915807464392856,0.4097844213247299,0.020703060666565916,46.95590284712905,30.474256268684556,58.91950871761177
2397,8.781254337009159e-07,0.008033388294279575,0.0066785383969545364,0.25427234172821045,0.09695569425821304,0.17276829481124878,2.4509748982382007e-05,6.789279041186091e-07,6.149581395220594e-07,0.06446199864149094,0.011298872530460358,0.0652247741818428,0.05256575718522072,0.02473406493663788,0.33308765292167664,0.32826900482177734,0.005152376368641853,0.14788293838500977,0.17587870359420776,0.34819209575653076,0.44402557611465454,0.010020029731094837,0.046733979135751724,6.425903848139569e-05,0.0016321282600983977,0.4269629418849945,0.017827903851866722,0.013573121279478073,0.00871328730136156,0.0023943763226270676,6.12939620623365e-05,7.785997877363116e-05,0.011490339413285255,0.00025053744320757687,0.006649009883403778,0.016709184274077415,0.019530905410647392,0.0022348121274262667,0.26740869879722595,0.004237355664372444,0.00873440783470869,0.011824943125247955,0.0037487871013581753,0.0025412561371922493,1.6397367289755493e-05,8.043129128054716e-06,0.00011178112617926672,0.000299959909170866,0.00013968294661026448,6.742859841324389e-05,1.7236172880075173e-06,4.6099634687379876e-07,1.2220248208905105e-05,0.08480383188968214,0.20173239964060485,0.3406176418066025,0.0048878603600947985,37.25005218131477,28.7477676310689,54.3829280992933
2400,9.516954264654487e-07,0.01101707760244608,0.009096192196011543,0.21240994334220886,0.08596508949995041,0.15102815628051758,2.5425031708437018e-05,6.107844114922045e-07,7.671405910514295e-07,0.07284656912088394,0.010614135302603245,0.06236906349658966,0.04507220536470413,0.024325454607605934,0.3579356074333191,0.34503835439682007,0.004452237393707037,0.1585427075624466,0.19559241831302643,0.3092196583747864,0.4150141477584839,0.009520458057522774,0.051136959344148636,7.985030970303342e-05,0.0017311234259977937,0.40792492032051086,0.014809404499828815,0.016019726172089577,0.01136087253689766,0.0013035130687057972,7.077506597852334e-05,0.00010376452701166272,0.01644398272037506,0.00040530928527005017,0.007187411654740572,0.022396543994545937,0.01727147027850151,0.0014859040966257453,0.32174181938171387,0.0021772899199277163,0.007283603772521019,0.010818010196089745,0.0025070891715586185,0.0021157364826649427,1.9557623090804555e-05,8.952477401180658e-06,0.00012566891382448375,0.0004360221209935844,0.00018218114564660937,7.406155054923147e-05,1.9122853700537235e-06,5.001516001357231e-07,1.4255050245992607e-05,0.07086149431173301,0.18608676898293197,0.31016743183135986,0.0057016949866029575,33.15644122123977,27.122920510300837,52.05184564294012
2403,8.24908397589752e-07,0.005394720938056707,0.004222827963531017,0.31842541694641113,0.12122176587581635,0.20158685743808746,2.7895010134670883e-05,5.842074415340903e-07,7.471391541002959e-07,0.07183026522397995,0.009500599466264248,0.05727503076195717,0.03999289497733116,0.023112593218684196,0.3732704818248749,0.3603924810886383,0.004184225108474493,0.17507024109363556,0.22379560768604279,0.315252423286438,0.43700748682022095,0.009632010012865067,0.05625340715050697,8.765239908825606e-05,0.0018943153554573655,0.41882285475730896,0.012976479716598988,0.01540558971464634,0.013108929619193077,0.0017050874885171652,6.683662650175393e-05,9.858677367446944e-05,0.011074086651206017,0.00043461850145831704,0.008659765124320984,0.025418942794203758,0.02020789124071598,0.0019551131408661604,0.23022601008415222,0.0018344923155382276,0.007875819690525532,0.012488501146435738,0.002378743840381503,0.0016076222527772188,2.1101734091644175e-05,9.558664714859333e-06,0.00012196588795632124,0.00044462186633609235,0.0001696187973720953,6.317434599623084e-05,1.8237795984532568e-06,4.416335741552757e-07,1.5330199403251754e-05,0.10619694678219578,0.19046936475206167,0.36862413585186005,0.0061317037603353915,42.640113613866845,27.585491040642573,56.3353952179005
2406,1.916760538733797e-06,0.03697020187973976,0.015342654660344124,0.06602107733488083,0.07522832602262497,0.2224840372800827,0.00010223880235571414,1.206456317959237e-06,5.42638019851438e-07,0.7436549663543701,0.4310483932495117,0.5094232559204102,0.4844685196876526,0.07026727497577667,0.16061587631702423,0.10274703800678253,0.030913934111595154,0.008761138655245304,0.023393308743834496,0.7327114343643188,0.8489617109298706,0.00019035888544749469,0.0005090324557386339,0.00011682082549668849,0.00040661031380295753,0.3937794268131256,0.04876546561717987,0.005474988836795092,0.013152754865586758,0.0007416345761157572,0.0003678247448988259,0.0004730882355943322,0.007579708471894264,0.00022216032084543258,0.029165970161557198,0.11621842533349991,0.044171638786792755,0.00234213937073946,0.1342015266418457,0.0019654687494039536,0.009452653117477894,0.006102329585701227,0.0036966041661798954,0.008427262306213379,0.0001298812567256391,4.107883069082163e-05,0.00045690828119404614,0.0012616580352187157,0.002129033673554659,0.0005110523197799921,3.3996807360381354e-06,1.3211126770329429e-06,8.548004370823037e-05,0.022287330105124663,0.40849650045856833,0.22990025207400322,0.034180330538698504,13.495656079399588,44.96401474880504,44.587620252166
2409,1.3682168855666532e-06,0.050759393721818924,0.03363606706261635,0.05454340949654579,0.047131434082984924,0.09895296394824982,8.016448555281386e-05,5.349983211999643e-07,6.082384516048478e-07,0.3577133119106293,0.1194600984454155,0.2914491295814514,0.23091015219688416,0.07157284766435623,0.15364907681941986,0.09732481092214584,0.028318103402853012,0.029720213264226913,0.05715310573577881,0.585787296295166,0.7424705028533936,0.0011165522737428546,0.003950503189116716,0.00017492951883468777,0.0007450244738720357,0.4141644537448883,0.01915661245584488,0.011538321152329445,0.023334207013249397,0.000814442231785506,0.00032227823976427317,0.000415641552535817,0.00595026183873415,0.0003806124732363969,0.021960509940981865,0.07548782974481583,0.057692158967256546,0.002829615492373705,0.03974078595638275,0.00047751006786711514,0.007282756734639406,0.0084767397493124,0.0016618224326521158,0.002011646516621113,0.00024488873896189034,8.234232518589124e-05,0.0008604279137216508,0.0011756299063563347,0.0010116719640791416,0.00024540669983252883,1.3985514897285611e-06,1.1484213473522686e-06,0.0001636155320738908,0.01842710976294863,0.3531633149832487,0.23435393162071705,0.06540340877545135,11.425238027641843,41.39457343992608,45.06215219642188
2412,1.3861019851901801e-06,0.013159665279090405,0.01248256303369999,0.20274211466312408,0.0812663584947586,0.12812301516532898,7.09237065166235e-05,9.83829977485584e-07,8.037769703150843e-07,0.1597784012556076,0.026083728298544884,0.10574623942375183,0.08100689947605133,0.030123939737677574,0.24288733303546906,0.22457802295684814,0.011178648099303246,0.08767788112163544,0.12665298581123352,0.3758939206600189,0.5991888046264648,0.0034533198922872543,0.020657455548644066,0.00017776463937480003,0.0004546882992144674,0.3976196050643921,0.028021326288580894,0.009953955188393593,0.013622443191707134,0.0005555000388994813,0.0010003023780882359,0.001253272406756878,0.004704260267317295,0.0003745300346054137,0.026032131165266037,0.09102467447519302,0.06437016278505325,0.0033395406790077686,0.025454528629779816,0.0004010512784589082,0.007086634170264006,0.007200026884675026,0.0024440388660877943,0.0031603032257407904,0.0002603477332741022,8.77581987879239e-05,0.0016062023350968957,0.0016002634074538946,0.0012111926916986704,0.000405180238885805,2.00131307792617e-06,1.3461724392982433e-06,0.00017405296603101306,0.0683318964826564,0.25018123839981854,0.3001808598637581,0.06957274903910447,32.35579682367494,33.34943952123757,51.23457023484976
2415,1.6756945342422114e-06,0.016570482403039932,0.015316829085350037,0.1676882803440094,0.059807419776916504,0.11109905689954758,6.687366112601012e-05,8.486613864988612e-07,1.1806855582108255e-06,0.11840712279081345,0.010661017149686813,0.08279772102832794,0.053922124207019806,0.03225839138031006,0.2624084949493408,0.23249836266040802,0.008409994654357433,0.11976376175880432,0.17473165690898895,0.39153537154197693,0.4606289267539978,0.005170048680156469,0.04269808903336525,0.00013956485781818628,0.0010917100589722395,0.4135380983352661,0.01468720007687807,0.011087823659181595,0.017971983179450035,0.0004308960633352399,0.0013956478796899319,0.0018401537090539932,0.002956318436190486,0.0006434672395698726,0.01667804643511772,0.06598756462335587,0.06758429110050201,0.002627089386805892,0.02530447207391262,0.00024655985180288553,0.008367074653506279,0.008253815583884716,0.0036162592004984617,0.0032815802842378616,0.00017650480731390417,4.933746095048264e-05,0.0016290737548843026,0.0014702477492392063,0.0008836518973112106,0.0002678676974028349,2.188672397096525e-06,1.3572043826570734e-06,0.0001129211341321934,0.056974693977584444,0.22101290244609118,0.29061318933963776,0.045148060971882106,28.511319757674986,30.653113376513524,50.42501041832976
2418,1.8692187495616963e-06,0.016593411564826965,0.017242180183529854,0.14151665568351746,0.06795325875282288,0.11317171156406403,5.292931018630043e-05,9.864811545412522e-07,1.2742025319312233e-06,0.09015769511461258,0.009086676873266697,0.09998491406440735,0.05927041545510292,0.02581433765590191,0.32770127058029175,0.2871251106262207,0.00570386229082942,0.10022936761379242,0.16209717094898224,0.3279741406440735,0.4526325464248657,0.006752893794327974,0.05314148589968681,0.00011277737939963117,0.0009745529969222844,0.40627726912498474,0.01839916780591011,0.011535601690411568,0.01412441860884428,0.00041677840636111796,0.001281381701119244,0.0018570066895335913,0.0039725094102323055,0.0005048233433626592,0.013560702092945576,0.05755890533328056,0.05039088428020477,0.0021976702846586704,0.05433167517185211,0.00041754255653358996,0.00987565889954567,0.00833921693265438,0.004969474393874407,0.004323440138250589,8.089848415693268e-05,2.5285200536018237e-05,0.0008899845997802913,0.0015327082946896553,0.0007523591630160809,0.00025910240947268903,2.3951272396516288e-06,1.341913161923003e-06,5.309184234647546e-05,0.04821834802472343,0.203610569704324,0.2738969624042511,0.021232227906203542,25.235234410327774,28.937963480265317,48.94414887569134
2421,1.5471077858819626e-06,0.008017710410058498,0.007559537421911955,0.23153072595596313,0.09204762428998947,0.16459238529205322,5.332107321009971e-05,9.118501225202635e-07,1.4381682831299258e-06,0.06399456411600113,0.0057301814667880535,0.10421918332576752,0.06459720432758331,0.028358960524201393,0.31969329714775085,0.2724694609642029,0.005864654202014208,0.0979749783873558,0.16085071861743927,0.29664745926856995,0.3671765625476837,0.009684296324849129,0.08580857515335083,0.00011080488911829889,0.0009131238330155611,0.4099941551685333,0.019803380593657494,0.012621739879250526,0.016030561178922653,0.000368400797015056,0.0010631815530359745,0.0015575323486700654,0.0037384936586022377,0.0005864363629370928,0.01224440149962902,0.054897330701351166,0.050860561430454254,0.001828618231229484,0.058309659361839294,0.00041668509948067367,0.0087507963180542,0.009345377795398235,0.004528266377747059,0.003450598567724228,7.521971565438434e-05,2.1244228264549747e-05,0.0008758957264944911,0.0013109908904880285,0.0006713545881211758,0.00020804627274628729,2.4460305212414823e-06,1.1072798997702193e-06,4.8231971959467046e-05,0.07805047995255639,0.16985031741205603,0.32076244056224823,0.019289067384757913,35.3317277873172,25.356458450041043,52.88948885665743
2424,1.7007296264637262e-06,0.011455215513706207,0.01092552114278078,0.2224050760269165,0.07347628474235535,0.12205839157104492,5.4284864745568484e-05,9.540490282233804e-07,1.2415430319379084e-06,0.07173731178045273,0.005041380412876606,0.09118671715259552,0.05042678862810135,0.029758146032691002,0.29909804463386536,0.2471151351928711,0.006589986849576235,0.11044570803642273,0.1838548630475998,0.27172502875328064,0.36784791946411133,0.008210435509681702,0.08333689719438553,0.0001382398186251521,0.0007718528504483402,0.40195465087890625,0.01935209147632122,0.012074830010533333,0.01651175506412983,0.0006875810795463622,0.0007101521478034556,0.001055337255820632,0.004669785499572754,0.0003391737409401685,0.016796110197901726,0.061294712126255035,0.059254322201013565,0.003223860403522849,0.033149056136608124,0.0006747565348632634,0.007690532598644495,0.008148559369146824,0.0034524421207606792,0.004056524019688368,0.00018869938503485173,7.27123988326639e-05,0.0008769420674070716,0.001810403191484511,0.0010416002478450537,0.0003740779357030988,2.037028934864793e-06,1.1381407603039406e-06,0.0001307058919337578,0.0747235218101802,0.16548842121846974,0.3121798634529114,0.05225503660883117,34.3429053884136,24.867212703035506,52.213232708121446
2427,1.4143209909889265e-06,0.010566375218331814,0.010646752081811428,0.2052772492170334,0.08325909078121185,0.13530348241329193,6.02001637162175e-05,9.36168248699687e-07,1.2299101399548817e-06,0.062043383717536926,0.004504493437707424,0.08197090029716492,0.05871422216296196,0.025053173303604126,0.28262966871261597,0.2727033197879791,0.0073506198823452,0.11797677725553513,0.16102665662765503,0.2756260931491852,0.32798486948013306,0.009209774434566498,0.09272313117980957,0.0001445771340513602,0.0008576260879635811,0.4171540439128876,0.01843264512717724,0.010222100652754307,0.015104723162949085,0.0008216312853619456,0.0006897489074617624,0.0009400338749401271,0.005007611121982336,0.0003543922503013164,0.019497374072670937,0.06308243423700333,0.056971557438373566,0.003437092760577798,0.028535258024930954,0.0006255493499338627,0.006549650803208351,0.007075516507029533,0.0029228657949715853,0.004510342609137297,0.00025076064048334956,9.817791578825563e-05,0.00109296094160527,0.0015739873051643372,0.0010923686204478145,0.0004340667510405183,2.0298400613683043e-06,1.2325932630119496e-06,0.0001744692781358026,0.06896901066647843,0.15620602248236537,0.3112156465649605,0.06973904197307733,32.55925178228169,23.804417687520264,52.13604306566631
2430,1.1123020158265717e-06,0.003556404961273074,0.0036044165026396513,0.35556161403656006,0.20092204213142395,0.23512542247772217,7.057448965497315e-05,1.0495899687157362e-06,9.210137363879767e-07,0.034856006503105164,0.0035750705283135176,0.08805034309625626,0.06590340286493301,0.017903173342347145,0.28084108233451843,0.2733641564846039,0.009813027456402779,0.09952902048826218,0.14664459228515625,0.15868166089057922,0.26328718662261963,0.013860669918358326,0.1130749061703682,0.00016536808107048273,0.0003277398645877838,0.38808971643447876,0.04148280620574951,0.0073750875890254974,0.007549459580332041,0.0014898513909429312,0.0004732422239612788,0.000602994579821825,0.005858566612005234,0.00010485586972208694,0.04265535995364189,0.10529984533786774,0.053391799330711365,0.005487023387104273,0.023222269490361214,0.002435666508972645,0.006502144038677216,0.009143365547060966,0.0028873730916529894,0.005876473151147366,0.00021380944235716015,0.00011534598161233589,0.0007307577761821449,0.0012936957646161318,0.0019270563498139381,0.0010310773504897952,2.0567445062624756e-06,1.1104609711765079e-06,0.00016457771198474802,0.11887928361344773,0.1072824172442779,0.3718256652355194,0.06578777598730498,45.41946461808415,17.66598442469376,56.54799601125736
2433,1.0497251423657872e-06,0.00842833798378706,0.007099452894181013,0.2307654619216919,0.12607379257678986,0.1757201850414276,6.751398177584633e-05,7.102154881977185e-07,9.284656812269532e-07,0.045355040580034256,0.005187810864299536,0.09663556516170502,0.08025072515010834,0.016016695648431778,0.3226524293422699,0.3316399157047272,0.0067800856195390224,0.08818410336971283,0.12206863611936569,0.22683647274971008,0.29162389039993286,0.011354549787938595,0.08410996198654175,0.0001418743486283347,0.0007632897468283772,0.44336366653442383,0.028643906116485596,0.008235907182097435,0.015239165164530277,0.002059480408206582,0.00020494904310908169,0.0002490964252501726,0.006854325998574495,0.00019652150513138622,0.027871020138263702,0.06947708129882812,0.05662855505943298,0.004507776815444231,0.029423566535115242,0.0017063453560695052,0.0054213558323681355,0.010407635942101479,0.002403763821348548,0.0046320147812366486,0.00021643836225848645,9.658484486863017e-05,0.0006150215049274266,0.0006544801290147007,0.0011158169945701957,0.0005346458056010306,2.0081765796930995e-06,9.572863746143412e-07,0.0001565116035635583,0.07707316913001705,0.13349703850690275,0.33706456422805786,0.06256547253568624,35.04435947624936,21.07303276768959,54.122673603842365
2436,9.955541599993012e-07,0.006052806507796049,0.006078340113162994,0.2733542323112488,0.13953764736652374,0.17943814396858215,4.837982123717666e-05,8.247534424299374e-07,6.606931606256694e-07,0.050464190542697906,0.006015405524522066,0.09531451016664505,0.07532967627048492,0.025303231552243233,0.22389471530914307,0.2107061892747879,0.014197586104273796,0.09148775041103363,0.130515456199646,0.20873241126537323,0.3344597816467285,0.010072870180010796,0.07492129504680634,0.00011145511962240562,0.0006894748075865209,0.4181007444858551,0.026524828746914864,0.009377800859510899,0.00718926265835762,0.0023309586104005575,0.0002361560909776017,0.00027651115669868886,0.006592038087546825,0.000136960472445935,0.021349385380744934,0.04278388246893883,0.04137697070837021,0.005458223633468151,0.0402061901986599,0.0026395567692816257,0.007481034845113754,0.009715108200907707,0.0033341834787279367,0.004609326366335154,0.00011212915705982596,6.311714969342574e-05,0.0004507405683398247,0.0007038986077532172,0.0007348336512222886,0.00040648263529874384,1.482632342231227e-06,8.51843992677459e-07,8.762315337662585e-05,0.09128896651964169,0.1388308348832652,0.34572748839855194,0.03503698114755855,38.98803476283298,21.732018447205046,54.752077320872814
2439,1.0040727147497819e-06,0.008145766332745552,0.0064251315779984,0.24924997985363007,0.1102418527007103,0.18130195140838623,4.136856659897603e-05,8.539050782019331e-07,5.711413564313261e-07,0.054679419845342636,0.005730819888412952,0.08342496305704117,0.06569328159093857,0.01937253214418888,0.2997959852218628,0.2970370650291443,0.007647766266018152,0.10642985254526138,0.1445346623659134,0.23352935910224915,0.35468894243240356,0.008804651908576488,0.07359059900045395,9.544385102344677e-05,0.0013265395537018776,0.407306045293808,0.013179625384509563,0.011357713490724564,0.005885427817702293,0.004303025547415018,0.00021142260811757296,0.0002102061262121424,0.0061086080968379974,0.00013237781240604818,0.012396791018545628,0.02199995331466198,0.0466742217540741,0.007814819924533367,0.03775850683450699,0.0035778742749243975,0.007170623168349266,0.006244936026632786,0.0038441158831119537,0.004910200368613005,0.00021494898828677833,0.0001275648974115029,0.0006136070005595684,0.000564347836188972,0.00042589002987369895,0.00027217617025598884,1.2080785154466867e-06,6.944299002498155e-07,0.00017125694284914061,0.08322386952931993,0.15069729986134917,0.328278012573719,0.06845588295871406,36.811525501777695,23.159355339796218,53.466145013391355
2442,5.652387926602387e-07,0.005701188463717699,0.0026035718619823456,0.33997097611427307,0.15595608949661255,0.34442442655563354,3.86183601222001e-05,4.731042224648263e-07,3.31447864709844e-07,0.051924776285886765,0.005712086334824562,0.08238617330789566,0.07447787374258041,0.017262715846300125,0.32503223419189453,0.336458295583725,0.007252924609929323,0.099185049533844,0.1304524689912796,0.2976926565170288,0.40586867928504944,0.008919229730963707,0.06661175936460495,0.00010046959505416453,0.0032387282699346542,0.4187006950378418,0.00911717675626278,0.01473745983093977,0.008576617576181889,0.025353671982884407,8.787698789092246e-06,6.6680481722869445e-06,0.0126756327226758,0.0001409193646395579,0.01043777447193861,0.013439313508570194,0.04028761759400368,0.009968890808522701,0.08245756477117538,0.012325519695878029,0.004437548574060202,0.005970359779894352,0.0014941961271688342,0.002094785450026393,0.00024720365763641894,0.00016885227523744106,0.00018976048158947378,9.941233292920515e-05,9.439445420866832e-05,7.26599246263504e-05,8.400502906624752e-07,3.017147207629023e-07,0.00020802796643693,0.11332881062041149,0.17796652403194457,0.37933583557605743,0.08314200312742764,44.23693379049401,26.25004594232135,57.038683767181745
2445,6.913822971910122e-07,0.006282258778810501,0.0031774789094924927,0.34977811574935913,0.12245308607816696,0.2794758379459381,2.872124605346471e-05,8.140632985487173e-07,2.661918188096024e-07,0.06245996057987213,0.007389662321656942,0.09875218570232391,0.08612837642431259,0.026617588475346565,0.24111595749855042,0.22330352663993835,0.012699832208454609,0.08248388022184372,0.1171559989452362,0.28795912861824036,0.42802006006240845,0.006572930607944727,0.048779603093862534,8.849798905430362e-05,0.0012295914348214865,0.2828834056854248,0.008549563586711884,0.01015308778733015,0.002470551524311304,0.008163859136402607,3.661250593722798e-05,2.509867408662103e-05,0.007450643461197615,0.0001517025666544214,0.008616354316473007,0.011439916677772999,0.028631439432501793,0.006941989529877901,0.055324867367744446,0.008285111747682095,0.007983386516571045,0.007814479991793633,0.002351724309846759,0.00657070754095912,0.0001785574568202719,0.00012271343439351767,0.00036840132088400424,0.00017800582281779498,0.0002411976020084694,0.00024820404360070825,7.973674769345962e-07,3.5150316080034827e-07,0.0001506354456068948,0.11661327564312766,0.18135973159223795,0.31633076071739197,0.06021789444530481,44.942801694755076,26.617324620641554,52.54270632941589
2448,7.825933607819024e-07,0.014933829195797443,0.00879198033362627,0.21145467460155487,0.07447925209999084,0.17605379223823547,2.2787195121054538e-05,7.657714604647481e-07,3.1095603958419815e-07,0.09819737076759338,0.013859887607395649,0.11358106136322021,0.10487955808639526,0.03199554979801178,0.23437398672103882,0.21733516454696655,0.011861823499202728,0.0695435032248497,0.09800327569246292,0.4133355915546417,0.465156227350235,0.004719520453363657,0.027851536870002747,8.892408368410543e-05,0.0007426150841638446,0.17643259465694427,0.008983899839222431,0.007121688220649958,0.002540892455726862,0.004496366251260042,2.104293162119575e-05,1.5867890397203155e-05,0.012664418667554855,0.00032761989859864116,0.008386747911572456,0.012941054999828339,0.018251320347189903,0.004185548517853022,0.1140819787979126,0.005656745284795761,0.012192502617835999,0.018589643761515617,0.0015273556346073747,0.00783438328653574,6.854068487882614e-05,4.506058030528948e-05,0.0001868140825536102,0.0001642573333811015,0.00022968403936829418,0.00019989469728898257,1.0275688282490592e-06,3.9321312783613394e-07,5.680063259205781e-05,0.07049719514119109,0.2255544071085751,0.19394363462924957,0.02271509211041809,33.04230689780566,31.08718035459774,40.4337396305987
2451,6.42735983547027e-07,0.031064435839653015,0.014422507956624031,0.15363022685050964,0.05540267750620842,0.14183226227760315,2.362537088629324e-05,6.000209964440728e-07,3.043213325781835e-07,0.08257874846458435,0.013722635805606842,0.13379327952861786,0.1362592726945877,0.026685083284974098,0.25797778367996216,0.24782118201255798,0.009939102455973625,0.05356511101126671,0.07629936933517456,0.3723869323730469,0.4234734773635864,0.005577710457146168,0.02915206179022789,9.675067121861503e-05,0.0009348975727334619,0.19654029607772827,0.007835266180336475,0.006368746515363455,0.0020073121413588524,0.0051854681223630905,2.129266067640856e-05,1.5198880646494217e-05,0.0133822625502944,0.0002916351950261742,0.01193208433687687,0.01715395227074623,0.015982283279299736,0.004718163516372442,0.10718896239995956,0.00550225842744112,0.00974243599921465,0.017504043877124786,0.0010597817599773407,0.006380970124155283,7.459086191374809e-05,5.483867789735086e-05,0.00021846065646968782,0.00016319638234563172,0.0002162228338420391,0.00020906519785057753,1.040172378452553e-06,4.070945180956187e-07,6.471476990554947e-05,0.051222239463944184,0.2103368383832276,0.17508526146411896,0.025879208894024133,26.392416778821747,29.61085882325458,37.995970815555594
2454,6.715135896229185e-07,0.008208629675209522,0.004748487379401922,0.31265589594841003,0.1073930636048317,0.22851963341236115,2.0215184122207575e-05,8.59905867400812e-07,2.797442846258491e-07,0.08632013201713562,0.01073465682566166,0.09460140764713287,0.0837898999452591,0.023153051733970642,0.2850416600704193,0.277004599571228,0.009752659127116203,0.08305951207876205,0.11727502197027206,0.33553069829940796,0.4254659116268158,0.005656450055539608,0.03653426468372345,7.736793486401439e-05,0.000507863296661526,0.1817927211523056,0.014952168799936771,0.0047011468559503555,0.0017545283772051334,0.004172241315245628,2.1945177650195546e-05,1.832037560234312e-05,0.01529343705624342,0.00022855025599710643,0.010838612914085388,0.015755366533994675,0.01095858495682478,0.0032704821787774563,0.19069896638393402,0.009471611119806767,0.011567157693207264,0.021225742995738983,0.0016105745453387499,0.009980243630707264,2.684211176529061e-05,2.028600465564523e-05,0.0001073541643563658,0.00018670028657652438,0.00027972785755991936,0.0002766081888694316,1.4161929584588506e-06,3.6531653790916607e-07,2.356405821046792e-05,0.10423205383388752,0.1934884317452088,0.24722430855035782,0.009424734944175797,42.18397859143279,27.90074396169559,46.38889193068885
2457,6.208834406606911e-07,0.006090096663683653,0.0040835971012711525,0.3434850871562958,0.13484804332256317,0.23001797497272491,1.9116554540232755e-05,9.343548867946083e-07,2.9428994707814127e-07,0.0672665387392044,0.009598621167242527,0.11195597052574158,0.10496906191110611,0.023572396486997604,0.2748529016971588,0.2649727165699005,0.01032223366200924,0.07020450383424759,0.1026376262307167,0.2995530962944031,0.3997606039047241,0.00723909679800272,0.04486588016152382,7.878046744735911e-05,0.0004214746877551079,0.1609712392091751,0.015046317130327225,0.004575646948069334,0.0015334936324506998,0.00485750287771225,2.296494676556904e-05,1.9724871890502982e-05,0.01671775057911873,0.0002003163390327245,0.01175878755748272,0.015803871676325798,0.009924253448843956,0.004076250363141298,0.2153361737728119,0.011151198297739029,0.013703687116503716,0.020666740834712982,0.0017664923798292875,0.009643001481890678,2.3388844056171365e-05,2.0306852093199268e-05,8.902911940822378e-05,0.0002182312309741974,0.00025809399085119367,0.00026999556575901806,1.3772669262834825e-06,3.7484926451725187e-07,2.1847848074685317e-05,0.11450925899165061,0.1773718484910205,0.25222816318273544,0.008738375571066543,44.492699190365364,26.185299682316487,46.88757388451041
