frame,_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight,happiness,surprise,anger,sadness
1011,2.772786046989495e-06,0.005555612500756979,0.0020952827762812376,0.3390727937221527,0.1683240830898285,0.20906801521778107,2.334661257918924e-05,1.39600774673454e-06,1.0423162848383072e-06,0.017046866938471794,0.01103039551526308,0.18579043447971344,0.19251954555511475,0.08629358559846878,0.0498201847076416,0.03346759453415871,0.06695108860731125,0.038317520171403885,0.03714285045862198,0.15936613082885742,0.09286432713270187,0.03104942850768566,0.03670860081911087,3.5271383239887655e-05,0.003412764286622405,0.1776418536901474,0.00045638682786375284,0.01848617196083069,0.0027657870668917894,0.0003523766063153744,0.0006627088296227157,0.001208654372021556,0.009169560857117176,0.0004217742825858295,0.001863202196545899,0.004374280106276274,0.009272217750549316,0.0027331365272402763,0.3709872364997864,0.005171370692551136,0.08185645937919617,0.020390097051858902,0.029653560370206833,0.031187884509563446,6.758523340977263e-06,4.199083832645556e-06,0.00015388896281365305,0.0012078160652890801,0.0006119727622717619,0.0005947715835645795,1.704129431345791e-06,9.744055660121376e-07,5.478803586811409e-06,0.25835732370615005,0.0038254476385191083,0.11364805230793233
1014,2.748865881585516e-06,0.00864739902317524,0.004549898207187653,0.2514803409576416,0.13846543431282043,0.15032418072223663,2.9111382900737226e-05,1.2762552614731248e-06,1.0082525250254548e-06,0.013863375410437584,0.006923556327819824,0.22884903848171234,0.22741200029850006,0.07759932428598404,0.048355355858802795,0.03435259684920311,0.0721411183476448,0.030208410695195198,0.032501548528671265,0.1282554417848587,0.08434037864208221,0.035621874034404755,0.04974716156721115,3.9940707210917026e-05,0.0030287879053503275,0.18438003957271576,0.00038860642234794796,0.016314594075083733,0.002974775154143572,0.0005029303138144314,0.000649542547762394,0.000978276482783258,0.007508712355047464,0.000274796097073704,0.0021201211493462324,0.004953151568770409,0.014132322743535042,0.003456413047388196,0.1693093329668045,0.006804430391639471,0.050968997180461884,0.014188171364367008,0.024937547743320465,0.044340066611766815,2.671725451364182e-05,1.623434764042031e-05,0.0003326607693452388,0.0011142778676003218,0.0016818743897601962,0.0018598655005916953,1.3505832612281665e-06,1.1396081163184135e-06,2.1475801077031065e-05,0.21793019026517868,0.006598648615181446,0.08436938666272908
1017,1.511890445726749e-06,0.003952674567699432,0.0021839404944330454,0.3258279263973236,0.19469241797924042,0.20549701154232025,4.492610605666414e-05,1.1193891396032996e-06,6.596889079446555e-07,0.009397475980222225,0.005263108294457197,0.19166353344917297,0.19318440556526184,0.08712839335203171,0.05404108017683029,0.03597861900925636,0.056745946407318115,0.0367252379655838,0.04094928130507469,0.10909954458475113,0.09671324491500854,0.043131593614816666,0.05849461257457733,8.576094842283055e-05,0.001699612708762288,0.20518100261688232,0.0004938711645081639,0.012312495149672031,0.0018097872380167246,0.002349634189158678,0.0004474241577554494,0.0004730889049824327,0.006077000871300697,0.0002006302383961156,0.00812111608684063,0.01102567370980978,0.02140207029879093,0.016526464372873306,0.023331377655267715,0.006104047875851393,0.018606074154376984,0.01113937795162201,0.006959928665310144,0.028567006811499596,0.00022795068798586726,0.00023007902200333774,0.0008400820661336184,0.001235728501342237,0.003481999272480607,0.005049887578934431,1.1132941608593683e-06,9.814647228267859e-07,0.0002290148549946025,0.26550446450710297,0.003068307531066239,0.10891614648668717
1020,1.578961359882669e-06,0.0016751439543440938,0.00037959133624099195,0.48851120471954346,0.27553704380989075,0.40552622079849243,0.00021032802760601044,1.1370948413969018e-06,6.77094760703767e-07,0.0061043198220431805,0.005312540102750063,0.10177043825387955,0.11678238213062286,0.05748417228460312,0.07138216495513916,0.058359961956739426,0.03728029876947403,0.07329711318016052,0.0682731494307518,0.14459268748760223,0.08562247455120087,0.06938416510820389,0.05556954815983772,0.00035803092760033906,0.00315830297768116,0.3496268689632416,0.0004114197799935937,0.006499568931758404,0.005709195043891668,0.006797721143811941,0.0005569978384301066,0.0005229730741120875,0.005409947596490383,0.0003620488569140434,0.07239866256713867,0.09495625644922256,0.058674126863479614,0.049115102738142014,0.0025047557428479195,0.0011349557898938656,0.005345005076378584,0.005424628034234047,0.0024673196021467447,0.02564156986773014,0.005500690545886755,0.006307447794824839,0.0033526043407619,0.0031199785880744457,0.026796290650963783,0.03527823090553284,2.117548319802154e-06,1.6065788486230304e-06,0.005904069170355797,0.4190690368413925,0.0010273676452925429,0.16319705854402855
1023,2.360277449042769e-06,0.0027767426799982786,0.000158689494128339,0.48780351877212524,0.2192782163619995,0.47024255990982056,0.00015415583038702607,1.3455191947286949e-06,7.617915116497898e-07,0.005131687968969345,0.0036888676695525646,0.09004770219326019,0.10816942155361176,0.06490400433540344,0.08376584202051163,0.05703786388039589,0.029346760362386703,0.0781889334321022,0.0715823695063591,0.14647038280963898,0.057938262820243835,0.07550550997257233,0.069947749376297,0.0002466891601216048,0.0021388728637248278,0.26910340785980225,0.0003908373764716089,0.0076973033137619495,0.005267331376671791,0.0030270926654338837,0.0006218979833647609,0.0006271647871471941,0.007454908452928066,0.0004512521263677627,0.03539546579122543,0.06102800369262695,0.057187825441360474,0.027807870879769325,0.005372994113713503,0.0013037764001637697,0.007924682460725307,0.004716144409030676,0.004439135547727346,0.039668936282396317,0.002954827854409814,0.0027004943694919348,0.002347911475226283,0.0027240226045250893,0.03171570971608162,0.0360553003847599,2.2110277768661035e-06,1.3318959872776759e-06,0.0028276611119508743,0.37845346331596375,0.0014677160870633088,0.16301752718087906
1026,1.8807340893545188e-06,0.005090024322271347,0.0002595402766019106,0.4302551746368408,0.16427113115787506,0.41798293590545654,8.060241088969633e-05,8.669617841405852e-07,9.121884545493231e-07,0.004761480260640383,0.002139321994036436,0.189066082239151,0.2060263454914093,0.08656657487154007,0.06318159401416779,0.03719917684793472,0.045739177614450455,0.03701193630695343,0.034351151436567307,0.07964160293340683,0.029677079990506172,0.08188938349485397,0.1083134114742279,0.00013994546316098422,0.002067834371700883,0.2581155002117157,0.0005420403322204947,0.010220475494861603,0.005568311084061861,0.0014571736101061106,0.00031494410359300673,0.0003843625891022384,0.009849302470684052,0.0008420479716733098,0.014537842012941837,0.02698546275496483,0.03514964506030083,0.012364024296402931,0.021130330860614777,0.0010858140885829926,0.013076655566692352,0.010298609733581543,0.004314839839935303,0.02605602703988552,0.0004535321204457432,0.0003325836732983589,0.0008651072275824845,0.0014619636349380016,0.007601491175591946,0.006768712308257818,1.6170820344996173e-06,9.696333336250973e-07,0.00039305789687205106,0.34418533742427826,0.002674782299436629,0.143651493776512
1029,2.8429371923266444e-06,0.006801408715546131,0.0002578923013061285,0.40969720482826233,0.1309269815683365,0.392905592918396,8.905204595066607e-05,8.733849199415999e-07,1.1804469295384479e-06,0.00870039314031601,0.0031926529482007027,0.1605401188135147,0.17965540289878845,0.08108516782522202,0.0660470500588417,0.041616830974817276,0.04307197034358978,0.04250842332839966,0.042749419808387756,0.13082046806812286,0.04540354013442993,0.05175399407744408,0.08112886548042297,0.00014144924352876842,0.0018710554577410221,0.2156769037246704,0.0005066238227300346,0.012336001731455326,0.01393925677984953,0.001024832483381033,0.00022556188923772424,0.0003713034966494888,0.005660141818225384,0.0010524557437747717,0.01398264616727829,0.034598492085933685,0.06909065693616867,0.014733666554093361,0.01630520075559616,0.0009270868031308055,0.026773769408464432,0.01592235080897808,0.00807778537273407,0.026323968544602394,0.00034325942397117615,0.00021361587278079242,0.00040681345853954554,0.0018495197873562574,0.006131594534963369,0.004173014312982559,1.6900632999750087e-06,1.133399678110436e-06,0.0002784376483759843,0.31268705427646637,0.00352965050842613,0.13676469007138317
1032,2.3743561996525386e-06,0.004232584033161402,0.000266090442892164,0.4008944630622864,0.22401674091815948,0.4740285873413086,0.00012258760398253798,9.880280913421302e-07,1.4082078223509598e-06,0.00459999218583107,0.0014460525708273053,0.06066761910915375,0.07130899280309677,0.06536433845758438,0.07132047414779663,0.052139442414045334,0.03552203252911568,0.10813210159540176,0.11794273555278778,0.13020507991313934,0.03809870779514313,0.08817887306213379,0.15002073347568512,0.00016002205666154623,0.0038726634811609983,0.44217994809150696,0.001125074690207839,0.007967757061123848,0.011110537685453892,0.0007105044787749648,0.000783050199970603,0.0014305515214800835,0.006808701902627945,0.001458392245694995,0.02634791098535061,0.05996311828494072,0.034281592816114426,0.0091383783146739,0.02199416048824787,0.0003152928838972002,0.009581523947417736,0.006306393072009087,0.004403284285217524,0.016079161316156387,0.00035893297172151506,0.0002350807044422254,0.0006993114948272705,0.004271409474313259,0.00454080430790782,0.002126417588442564,3.5607524750957964e-06,1.6235519524343545e-06,0.00029700683808187023,0.42153720557689667,0.002249337238026783,0.13436935492791235
1035,2.58962813859398e-06,0.00480429083108902,0.0015645421808585525,0.34464389085769653,0.1645069718360901,0.2501872479915619,0.00011706961959134787,1.2510705573731684e-06,1.7087528476622538e-06,0.007323115132749081,0.0022316044196486473,0.07795625925064087,0.07863346487283707,0.08009719848632812,0.05226702243089676,0.03695892542600632,0.05785536766052246,0.09231303632259369,0.11273255199193954,0.12098152935504913,0.07263248413801193,0.04931262880563736,0.1108848974108696,0.00023210429935716093,0.004795871675014496,0.25022006034851074,0.0002773999876808375,0.008949662558734417,0.014129392802715302,0.0004377322911750525,0.0006885092589072883,0.0011084998259320855,0.00877340417355299,0.0011833946919068694,0.028258483856916428,0.0841749906539917,0.06597284972667694,0.007695297710597515,0.019300425425171852,0.00042441400000825524,0.01687561348080635,0.006788379047065973,0.004586061462759972,0.02395731396973133,0.0005951038328930736,0.0002650887181516737,0.0012483132304623723,0.002629881026223302,0.00807481724768877,0.003939714748412371,2.2296637780527817e-06,1.9318786144140176e-06,0.0004300962755223736,0.29743197560310364,0.003184416505973786,0.1154802999808453
1038,1.5296857327484759e-06,0.008910148404538631,0.003704034723341465,0.1919098198413849,0.1590723842382431,0.17381136119365692,4.385221836855635e-05,8.29594569040637e-07,1.093197852242156e-06,0.0039015512447804213,0.0018716457998380065,0.04859328269958496,0.04432428255677223,0.08101974427700043,0.051050376147031784,0.035769928246736526,0.05832970142364502,0.14711658656597137,0.18034937977790833,0.061565011739730835,0.06767672300338745,0.07462295889854431,0.13766877353191376,9.861978469416499e-05,0.005302556324750185,0.357044517993927,0.000774429296143353,0.013959674164652824,0.0033682018984109163,0.0009265061817131937,0.00043887525680474937,0.0005701890913769603,0.011433080770075321,0.000487172364955768,0.011827578768134117,0.023727059364318848,0.016850901767611504,0.006594367790967226,0.08591455221176147,0.0017419152427464724,0.016293983906507492,0.013083240948617458,0.0034631649032235146,0.008458886295557022,5.729414624511264e-05,3.678774373838678e-05,0.0005375813925638795,0.001076027168892324,0.00043984715011902153,0.00035486099659465253,1.451946559427597e-06,9.93199478216411e-07,4.704094499174971e-05,0.27447716891765594,0.006307091563940048,0.06430629472985554
1041,1.4219906461221399e-06,0.0079154958948493,0.0025031573604792356,0.24689295887947083,0.22938336431980133,0.2868059277534485,1.1856282981170807e-05,3.242562343075406e-07,1.2049569022565265e-06,0.0054734800942242146,0.002738609677180648,0.05629941448569298,0.059366922825574875,0.08290451765060425,0.05602508410811424,0.03862973302602768,0.061427630484104156,0.136220321059227,0.14758490025997162,0.08966516703367233,0.06371219456195831,0.07756558805704117,0.14398211240768433,2.81260181509424e-05,0.0027803510893136263,0.03378739580512047,0.0002320182102266699,0.009946453385055065,0.00987046118825674,0.0002874769561458379,0.00013673641660716385,0.00040058186277747154,0.002518795430660248,0.0018856251845136285,0.0008385936380364001,0.0017712418921291828,0.0112374322488904,0.003101029433310032,0.742812991142273,0.0021978176664561033,0.1091587021946907,0.04437793418765068,0.016308780759572983,0.0022169589065015316,1.180114850285463e-06,5.956849804533704e-07,2.9537000955315307e-05,0.0008077580714598298,5.858314580109436e-06,3.0456103559117764e-06,2.075017846436822e-06,4.206063124456705e-07,8.878999153694167e-07,0.14034017734229565,0.005209326627664268,0.08247675905295182
1044,2.1417047264549183e-06,0.00587928481400013,0.001231102622114122,0.3239140510559082,0.24301406741142273,0.3707039952278137,1.1563524822122417e-05,4.888098033006827e-07,1.3254704072096501e-06,0.006556045264005661,0.003091133199632168,0.086513951420784,0.0978807657957077,0.09527379274368286,0.048188429325819016,0.030598897486925125,0.07566097378730774,0.0803217962384224,0.08613280206918716,0.08473249524831772,0.042696475982666016,0.06991986930370331,0.11612780392169952,2.388767279626336e-05,0.0030397248920053244,0.018039746209979057,9.050641529029235e-05,0.0047691622748970985,0.010316452011466026,0.00011594819079618901,0.0009751255856826901,0.002513519022613764,0.0022977052722126245,0.007847747765481472,0.0004455875314306468,0.001022817799821496,0.013903667218983173,0.0020857371855527163,0.6937543153762817,0.000400547927711159,0.11691255122423172,0.013967380858957767,0.072750024497509,0.011462090536952019,2.0816812593693612e-06,6.738795832461619e-07,0.00012521746975835413,0.0009714492480270565,5.192997559788637e-05,2.088067412842065e-05,3.0021271868463373e-06,5.172948931431165e-07,1.3777804213077616e-06,0.17097689863294363,0.003555193718057126,0.10913423188806821
1047,2.9521015676436946e-06,0.0075087337754666805,0.0016433116979897022,0.27945277094841003,0.236247718334198,0.33282026648521423,9.153246537607629e-06,8.660396133564063e-07,1.5178974308582838e-06,0.0062489500269293785,0.0032164491713047028,0.10847257077693939,0.12107153981924057,0.06633385270833969,0.06947778910398483,0.0474974662065506,0.0481613352894783,0.06431004405021667,0.07062346488237381,0.0770522952079773,0.04802798479795456,0.07328177988529205,0.12488323450088501,1.880268973764032e-05,0.002187797799706459,0.013261190615594387,8.432227332377806e-05,0.0028315535746514797,0.0033616709988564253,5.4029893362894654e-05,0.008427879773080349,0.020967690274119377,0.0017227575881406665,0.0029918625950813293,0.00036773114698007703,0.0009666589321568608,0.009662159718573093,0.0013455471489578485,0.6808992028236389,0.0007147960714064538,0.13026681542396545,0.009230569936335087,0.17206710577011108,0.0317448265850544,1.4908303000993328e-06,4.818265892936324e-07,0.00028728815959766507,0.0025376148987561464,0.00011389961582608521,6.988516543060541e-05,4.297837676858762e-06,8.282443104690174e-07,9.863284446964826e-07,0.1463569807820022,0.004576022736728191,0.10294944699853659
1050,2.604637757031014e-06,0.012572630308568478,0.0013811173848807812,0.26318132877349854,0.1695154905319214,0.30500322580337524,8.801133844826836e-06,7.162821589190571e-07,1.135690354203689e-06,0.00860540010035038,0.0037710098549723625,0.16041035950183868,0.1810513138771057,0.06445241719484329,0.08528027683496475,0.05772719159722328,0.0339776948094368,0.04312678053975105,0.04096321389079094,0.09895090758800507,0.04362493008375168,0.0615093931555748,0.11311111599206924,1.4703534361615311e-05,0.0017329305410385132,0.019103463739156723,0.00015042777522467077,0.005461773369461298,0.004358302801847458,9.615017188480124e-05,0.0023029546719044447,0.005437157582491636,0.0025172708556056023,0.0033168429508805275,0.00030562354368157685,0.0007323281024582684,0.009022066369652748,0.0014102034037932754,0.8069689869880676,0.001079980400390923,0.16733881831169128,0.014064518734812737,0.14425744116306305,0.023701904341578484,1.0452239393998752e-06,3.712057150551118e-07,0.00014307437231764197,0.0009462531306780875,6.682732055196539e-05,4.561823880067095e-05,2.969568640764919e-06,5.587277200902463e-07,7.082148272274935e-07,0.14114239625632763,0.006976873846724629,0.0903071470092982
1053,4.3934514906140976e-06,0.00837071891874075,0.0006609562551602721,0.3153456151485443,0.2217693328857422,0.43050649762153625,1.653672006796114e-05,8.676358902448555e-07,1.8380084156888188e-06,0.006196891888976097,0.002994646318256855,0.07719479501247406,0.101266048848629,0.07342790812253952,0.06637594848871231,0.04482526332139969,0.04888009652495384,0.08359970152378082,0.08217158168554306,0.12114667892456055,0.033650849014520645,0.08185171335935593,0.11598208546638489,1.959376641025301e-05,0.0023216356057673693,0.021278122439980507,0.0001092394013539888,0.005144721362739801,0.008214063011109829,4.974650437361561e-05,0.005482471082359552,0.014814088121056557,0.0016924540977925062,0.005535080563277006,0.00046061008470132947,0.0015302771935239434,0.0163767971098423,0.0013100578216835856,0.6769074201583862,0.00041138939559459686,0.2015049159526825,0.012449383735656738,0.17354215681552887,0.026277847588062286,1.7470089233029285e-06,4.4469808813119016e-07,0.00023863452952355146,0.0021154568530619144,0.00012607047392521054,5.1682265620911494e-05,4.464652192837093e-06,8.368446060558199e-07,1.0958535057170593e-06,0.1683118687942624,0.004515837586950511,0.1118807247839868
1056,3.8076675537013216e-06,0.007009803783148527,0.0014957122039049864,0.30904850363731384,0.23962976038455963,0.3672139048576355,1.5152366358961444e-05,8.471783985442016e-07,2.02720116249111e-06,0.006558428052812815,0.0025736340321600437,0.09715736657381058,0.11881379038095474,0.05489892512559891,0.07954295724630356,0.059525635093450546,0.039664126932621,0.07010798901319504,0.06989634037017822,0.12693990767002106,0.03318541496992111,0.08080306649208069,0.13670329749584198,1.914857239171397e-05,0.0030950738582760096,0.023810256272554398,0.00010830021346919239,0.00643312418833375,0.008198837749660015,4.881460699834861e-05,0.003927579149603844,0.010575667023658752,0.0024752765893936157,0.007538149133324623,0.00040738217649050057,0.001300806412473321,0.01253761537373066,0.0010046001989394426,0.7928268313407898,0.0003744889691006392,0.19711734354496002,0.013119771145284176,0.14772699773311615,0.0208162572234869,1.2996846407986595e-06,2.999540527071076e-07,0.00019774668908212334,0.001344800810329616,8.993248775368556e-05,3.2996733352774754e-05,3.945890512113692e-06,8.167866099029197e-07,7.998193467528836e-07,0.16642937995493412,0.004252757993526757,0.10785058327019215
1059,1.8745153056443087e-06,0.0028042609337717295,0.0006228202837519348,0.41197729110717773,0.2855883240699768,0.38662585616111755,2.5116703909588978e-05,7.730748166068224e-07,1.7004571191137074e-06,0.0068636704236269,0.003593107685446739,0.20048604905605316,0.2139696627855301,0.06989457458257675,0.06038624048233032,0.04437974840402603,0.05131886899471283,0.0375080406665802,0.029966136440634727,0.1104329377412796,0.032377634197473526,0.08345264941453934,0.09714680910110474,4.68027574243024e-05,0.007056424394249916,0.2147918939590454,0.0006267097196541727,0.013097944669425488,0.009191243909299374,0.00018518760043662041,0.00019094967865385115,0.0005503112333826721,0.01957605965435505,0.004856901243329048,0.0031956653110682964,0.008284575305879116,0.005420346278697252,0.0011985290329903364,0.7357571125030518,0.0005237273289822042,0.09449826180934906,0.03824400156736374,0.014864235185086727,0.011725179851055145,1.245125076820841e-06,5.302353542901983e-07,3.0669481930090114e-05,0.000671528629027307,0.0002402185637038201,0.00011061328405048698,2.630007656989619e-06,7.414280958073505e-07,8.876802155555197e-07,0.3133845925331116,0.0017135406087618321,0.13757285067307143
1062,2.364104830121505e-06,0.0024370583705604076,0.0002744460362009704,0.4460873007774353,0.3216221332550049,0.4749610424041748,3.0128339858492836e-05,1.1065684475397575e-06,1.854122274380643e-06,0.0046583302319049835,0.0020209739450365305,0.14560075104236603,0.1680932343006134,0.05997546389698982,0.0810130387544632,0.059037547558546066,0.032214611768722534,0.045358993113040924,0.044071014970541,0.08091625571250916,0.026364004239439964,0.10202757269144058,0.14656612277030945,4.397659722599201e-05,0.008466064929962158,0.242896169424057,0.00048686342779546976,0.011525806970894337,0.005128030199557543,0.00015507801435887814,0.0009327430161647499,0.0019624384585767984,0.014335413463413715,0.005978577770292759,0.003841007361188531,0.00891757383942604,0.008358755148947239,0.0016687503084540367,0.516649067401886,0.00027804472483694553,0.08159981667995453,0.02491641230881214,0.024243276566267014,0.02138620987534523,3.219328164050239e-06,1.1313318282191176e-06,0.00015113585686776787,0.0008241255418397486,0.0005563059821724892,0.0002920511469710618,2.882751687138807e-06,8.622207587904995e-07,2.1753299961346784e-06,0.34449173510074615,0.001355752203380689,0.14966082741739228
1065,2.2821163838671055e-06,0.006336042191833258,0.00027121641323901713,0.35580188035964966,0.20417384803295135,0.43513405323028564,3.6210545658832416e-05,9.799476856642286e-07,1.275897488994815e-06,0.006198697257786989,0.002977831522002816,0.11617504805326462,0.1470891684293747,0.06040387973189354,0.07739992439746857,0.05691283568739891,0.034920234233140945,0.05370950698852539,0.05077347159385681,0.12714248895645142,0.02959589846432209,0.07902015745639801,0.10240336507558823,4.320410516811535e-05,0.01039606612175703,0.2625746428966522,0.00044149087625555694,0.011210190132260323,0.00514138862490654,0.00021970082889311016,0.0006743305712006986,0.0011259570019319654,0.014611016027629375,0.0038180381525307894,0.0042735212482512,0.00991469994187355,0.010176615789532661,0.001660708338022232,0.5022040009498596,0.0004055716563016176,0.07450943440198898,0.022600317373871803,0.02055441588163376,0.018789438530802727,4.084851752850227e-06,1.333021828031633e-06,0.00018753133190330118,0.0004674318479374051,0.0004954795585945249,0.0002789935388136655,2.7798128030553926e-06,8.210163855437713e-07,2.70893679044093e-06,0.30918826162815094,0.0033036293025361374,0.11920072264426078
1068,2.736243231993285e-06,0.0007298053824342787,0.00019615981727838516,0.5975937843322754,0.47706955671310425,0.5094444155693054,2.9725821150350384e-05,1.7701088381727459e-06,2.255875187984202e-06,0.003752842079848051,0.001726169022731483,0.08428267389535904,0.09109893441200256,0.07003133744001389,0.06292341649532318,0.04419812187552452,0.04716547951102257,0.07885167747735977,0.0950082391500473,0.07698474079370499,0.04831146448850632,0.10026451200246811,0.17897850275039673,4.411285772221163e-05,0.005469971802085638,0.2533235251903534,0.0009449764038436115,0.0121776657178998,0.005718042142689228,0.0002108557237079367,0.000613985990639776,0.001351485843770206,0.014028779231011868,0.0026043790858238935,0.0040828329510986805,0.00976553838700056,0.011572375893592834,0.002242429181933403,0.48109424114227295,0.0008292061975225806,0.08691979944705963,0.024399632588028908,0.031032783910632133,0.023479120805859566,3.528503611960332e-06,1.3353527492654393e-06,0.00011465490388218313,0.000917351630050689,0.0006021354347467422,0.0002988059422932565,2.773854703264078e-06,8.552457302357652e-07,2.4319281806128856e-06,0.4254586547613144,0.00046298259985633194,0.19985308538889512
1071,2.349044962102198e-06,0.004404745995998383,0.0007322778692469001,0.2962002158164978,0.2793494164943695,0.3846167027950287,2.4519356884411536e-05,9.636542017688043e-07,1.848807528403995e-06,0.006075747776776552,0.004011670593172312,0.14843857288360596,0.17079642415046692,0.028220966458320618,0.19126349687576294,0.16454844176769257,0.008099386468529701,0.0453263521194458,0.040076956152915955,0.1033259853720665,0.042391903698444366,0.08566129952669144,0.08996254950761795,3.55918709828984e-05,0.009134592488408089,0.22682727873325348,0.0005210588569752872,0.015827883034944534,0.00520496629178524,0.00014513364294543862,0.0009042287711054087,0.0019510671263560653,0.012271124869585037,0.003348333528265357,0.0026392280124127865,0.007324328646063805,0.009521392174065113,0.001301640528254211,0.6493592262268066,0.0005465895519591868,0.10959486663341522,0.03329208493232727,0.027688043192029,0.013813326135277748,1.5027824247226818e-06,4.529485693183233e-07,0.00011855383490910754,0.0005665262578986585,0.00020055333152413368,9.767692972673103e-05,3.3090188935602782e-06,8.059500373747142e-07,9.778654970205025e-07,0.26151374727487564,0.0025685119326226413,0.09968517057131976
1074,1.5757995015519555e-06,0.002746705198660493,0.0011408781865611672,0.35625946521759033,0.3040689527988434,0.2533330023288727,1.6367621356039308e-05,9.264234108741221e-07,1.6917339280553279e-06,0.008819203823804855,0.00519799068570137,0.1904076486825943,0.1950039267539978,0.023365022614598274,0.21671533584594727,0.19418971240520477,0.006763312499970198,0.03828172758221626,0.03516462817788124,0.10112026333808899,0.07348153740167618,0.06308946013450623,0.09117288887500763,3.2931886380538344e-05,0.008921422064304352,0.20696546137332916,0.0006094468990340829,0.01595897041261196,0.004249301739037037,0.00015351334877777845,0.000413541158195585,0.0010321480222046375,0.013587345369160175,0.002106006722897291,0.0024223169311881065,0.00612605269998312,0.005195590201765299,0.00098651391454041,0.8099467754364014,0.0012965310597792268,0.11903118342161179,0.06497179716825485,0.01910143345594406,0.009644227102398872,5.232449211689527e-07,1.8830803583114175e-07,4.700995850726031e-05,0.000463119795313105,8.182478632079437e-05,4.752793029183522e-05,3.0927049010642804e-06,6.315294172054564e-07,3.5577647850004723e-07,0.28161246329545975,0.00194379169261083,0.11923505146599685
1077,1.4179457821228425e-06,0.0027703847736120224,0.0005566664040088654,0.3899652063846588,0.31731170415878296,0.34993916749954224,1.6949807104538195e-05,9.724096798890969e-07,1.0651766615410452e-06,0.009404279291629791,0.0038327111396938562,0.19436268508434296,0.21017219126224518,0.03026241436600685,0.17821040749549866,0.15161104500293732,0.009519274346530437,0.03760603070259094,0.029915858060121536,0.12330612540245056,0.046716272830963135,0.05860988423228264,0.10064328461885452,3.048158214369323e-05,0.009114980697631836,0.21199548244476318,0.0005171389202587306,0.013703592121601105,0.0024373086635023355,0.0003713530604727566,0.00029601692222058773,0.0005953713553026319,0.0192039106041193,0.0027827357407659292,0.0030161163304001093,0.004987931810319424,0.0033747421111911535,0.0016403344925493002,0.7928097248077393,0.0011454070918262005,0.10116419196128845,0.043825168162584305,0.025080500170588493,0.0187993086874485,7.71091890783282e-07,3.8767808518969105e-07,4.4915566832059994e-05,0.0003184306842740625,0.00019272910139989108,0.00018345244461670518,2.4000178200367372e-06,4.962025172972062e-07,5.793849879864865e-07,0.300980344414711,0.0016635255888104439,0.13028553155406067
1080,1.554763571220974e-06,0.0016551448497921228,0.0008741498459130526,0.39723604917526245,0.375814825296402,0.2667868733406067,1.4734105207026005e-05,1.2649848031287547e-06,1.6504912991877063e-06,0.012317732907831669,0.0059480429627001286,0.16173811256885529,0.1664768010377884,0.028196165338158607,0.18355263769626617,0.15913532674312592,0.008799385279417038,0.04375232756137848,0.04696367681026459,0.10856065154075623,0.09814547747373581,0.04402471333742142,0.09084811806678772,3.523527630022727e-05,0.005528958048671484,0.22229152917861938,0.0008796728798188269,0.01897125318646431,0.00559124955907464,0.00022004841594025493,0.0002812492020893842,0.0007592366891913116,0.02319588139653206,0.0018658895278349519,0.0024649291299283504,0.0059647285379469395,0.004179655574262142,0.0010438612662255764,0.8702337741851807,0.0017098734388127923,0.11131057143211365,0.05800596624612808,0.017902368679642677,0.010414631105959415,5.410216772361309e-07,2.2117798437193414e-07,3.3357006032019854e-05,0.000510812911670655,9.08344445633702e-05,4.965525658917613e-05,2.563828275015112e-06,5.862976308890211e-07,3.8109983080403254e-07,0.3097637891769409,0.0012646473478525877,0.13275884502218105
